region_id,Sales_Region
19376,North Leahburgh
19377,West Jessicamouth
19378,Stephenfurt
19379,Port Deanborough
19380,Sharonhaven
19381,Port Haydenchester
19382,Roweton
19383,South Anthonyshire
19384,Castroview
19385,Haynesport
19386,East Antoniomouth
19387,New Suzannestad
19388,North Christophermouth
19389,Lake Adamtown
19390,East Patriciafort
19391,Port Marie
19392,Melodyburgh
19393,Swansonland
19394,West Heatherfort
19395,Mackton
19396,Branchfort
19397,Calderonberg
19398,Erikaberg
19399,East Catherinefurt
19400,Buckborough
19401,Bradmouth
19402,New Benjaminborough
19403,Wheelershire
19404,Jorgeside
19405,Fullerland
19406,East Kristenport
19407,Port Lonniefurt
19408,Port Melissafurt
19409,West Shirleyfurt
19410,Lake Tyrone
19411,Port Glenda
19412,Cervantesburgh
19413,East Mistyborough
19414,Johnstontown
19415,Lesterton
19416,North Victorialand
19417,Staffordbury
19418,New Lindabury
19419,Vangborough
19420,Ritaberg
19421,North Ross
19422,Halebury
19423,East Allisonberg
19424,Rachaelstad
19425,East Mariabury
19426,East Danielburgh
19427,Tinafurt
19428,West Andrewside
19429,New Timhaven
19430,West Jilltown
19431,Bradleyside
19432,South Mindyshire
19433,North Jenniferchester
19434,East Cameron
19435,South Donaldmouth
19436,Sarahfort
19437,New Brittanyberg
19438,New Andresside
19439,Fordtown
19440,Lake Christianview
19441,Chenmouth
19442,New Jessicamouth
19443,Port Alexanderbury
19444,Sherrimouth
19445,Popehaven
19446,North Jesse
19447,New Josephland
19448,South Margaretport
19449,Aliciaton
19450,Moyertown
19451,Lake Melissaland
19452,Valeriemouth
19453,North Michelleborough
19454,Racheltown
19455,New Cherylville
19456,East Valerieberg
19457,South Terranceshire
19458,New Richardmouth
19459,Silvabury
19460,New Ericaborough
19461,Port Ericachester
19462,East Mario
19463,East Melaniehaven
19464,Carrollview
19465,Lake Robertside
19466,Browningmouth
19467,Shawside
19468,Tammiebury
19469,Raymondborough
19470,North Jacobchester
19471,West Calebton
19472,South Robertchester
19473,South Beverly
19474,New Lindaberg
19475,New Jefferyside
19476,Lake Dawnfort
19477,Kirbyfurt
19478,Herbertville
19479,Kaylastad
19480,Lake Carol
19481,Lake Nicholasmouth
19482,Bruceview
19483,South Craighaven
19484,East Rachelton
19485,Vickiside
19486,Donovantown
19487,East Teresaton
19488,New Yeseniamouth
19489,Meyerhaven
19490,Bennetthaven
19491,West Lindseyshire
19492,Port Steventon
19493,New Kristaview
19494,Curtisstad
19495,North Rick
19496,Cortezmouth
19497,Lake Samanthaberg
19498,Lake Juliefort
19499,Ortizborough
19500,South Briannafort
19501,Jeremyville
19502,Byrdton
19503,Gutierrezfurt
19504,West Mollyside
19505,Lake Nataliehaven
19506,Port Sarahfurt
19507,Shellyville
19508,Yangville
19509,South Ralph
19510,West Andreaborough
19511,Evanhaven
19512,Lake Bobby
19513,Gamblefort
19514,Reynoldsport
19515,North Frederickburgh
19516,Vincentton
19517,Cindyshire
19518,Port Anthonychester
19519,Lukeburgh
19520,Alexanderberg
19521,Ballfort
19522,North Samuelfurt
19523,Vazquezberg
19524,Guerreroberg
19525,West Emma
19526,Lake Benjamintown
19527,Port Kellyshire
19528,Knoxtown
19529,Lake Crystalshire
19530,New Brendaport
19531,Mathewsshire
19532,Manningport
19533,Annettechester
19534,Youngville
19535,Port Audrey
19536,Shanefort
19537,Henryfurt
19538,West Sethborough
19539,Montgomerychester
19540,Lake Williamshire
19541,East Loganville
19542,West Jefferyville
19543,East Denisemouth
19544,Barnettburgh
19545,Robertschester
19546,West Phillipton
19547,Rojasland
19548,Janettown
19549,Chavezview
19550,West Lindsayfurt
19551,South Jonathanshire
19552,New Valerieland
19553,North Rebekah
19554,Tannerberg
19555,South Ambershire
19556,Jillport
19557,West Katherinehaven
19558,South Carriemouth
19559,Brendaport
19560,Connieview
19561,New Nicholasstad
19562,Lake Jeremiah
19563,South Ricardoside
19564,Colemanfurt
19565,East Jenniferbury
19566,East Stephenport
19567,Port Jenniferland
19568,Port Jonathanfurt
19569,South Cameron
19570,New Michaelberg
19571,East Joan
19572,West Jenna
19573,Carriemouth
19574,Manuelmouth
19575,Francoton
19576,Port Brentton
19577,East Kendra
19578,Emilyfort
19579,North Rhonda
19580,Jocelynton
19581,Port Josemouth
19582,Clineberg
19583,Payneborough
19584,West Manuel
19585,South Edwardmouth
19586,Marcotown
19587,South Aaronmouth
19588,North Josephberg
19589,New Juliaburgh
19590,Levymouth
19591,Lake Ashleytown
19592,Jomouth
19593,Jeanport
19594,East Justinshire
19595,Marisatown
19596,Port Tabithaville
19597,Brandonview
19598,West Brianbury
19599,Hensleyport
19600,Mitchellton
19601,New Deniseberg
19602,Gateshaven
19603,Francisside
19604,Mariohaven
19605,Horneland
19606,Vernonchester
19607,Port Ninaland
19608,Molinafurt
19609,Samanthaland
19610,New Kevinshire
19611,Shariside
19612,Jonview
19613,Port Aliciaville
19614,New Richardfort
19615,Billyberg
19616,West Taylormouth
19617,West Sharonstad
19618,Hansenville
19619,Penatown
19620,East Spencerfurt
19621,Lake Stephanieberg
19622,Simonbury
19623,East Amberbury
19624,West Kathy
19625,Katrinaburgh
19626,Careyshire
19627,Lake Anthonyhaven
19628,Omarmouth
19629,West Vincentshire
19630,Lake Ariana
19631,Port Levi
19632,Hendricksburgh
19633,East Monicatown
19634,New Stacyview
19635,North Edgarstad
19636,Port Brittanychester
19637,Monicaville
19638,Garybury
19639,Harriston
19640,Isabellamouth
19641,Port Brettstad
19642,North Melissaton
19643,West Brendaville
19644,Robertsfort
19645,New Richardland
19646,New Angelicamouth
19647,West Robertburgh
19648,Ramirezport
19649,New Erika
19650,North Javier
19651,Mclaughlinville
19652,West Stephenville
19653,North Leah
19654,East Andreaberg
19655,Sherylfort
19656,North Mirandaland
19657,North Charlene
19658,Port Marilyn
19659,Joelchester
19660,New Josemouth
19661,Port Julieport
19662,South Jacobhaven
19663,Jennaborough
19664,Chapmantown
19665,East Maxwell
19666,West Deniseborough
19667,Seanbury
19668,East Grace
19669,Mariomouth
19670,Schmidtland
19671,West Jasminechester
19672,Lake Hollyborough
19673,East Heidiburgh
19674,Summersshire
19675,Toddfort
19676,East Nathanielton
19677,Carpentermouth
19678,East Patrickmouth
19679,Cassandrabury
19680,Donaldburgh
19681,Darrylview
19682,Port Christie
19683,Hansenfort
19684,Mistystad
19685,Cassidyview
19686,North Michealshire
19687,New Christinaburgh
19688,North Courtneyland
19689,Buchananville
19690,Barnettside
19691,North Josephborough
19692,Weaverstad
19693,North Joseville
19694,West Davidberg
19695,Brycefurt
19696,Singhshire
19697,Hartmanville
19698,Carterbury
19699,Alexandraland
19700,North Mindy
19701,North Alyssatown
19702,South Kurt
19703,Whitakerchester
19704,West Lucas
19705,East Bradleymouth
19706,Calebhaven
19707,New Thomasfurt
19708,Timmouth
19709,Joannborough
19710,East Jasonburgh
19711,New Marilynbury
19712,West Shannonchester
19713,West Alisonfurt
19714,Tonyville
19715,Erinfurt
19716,Lake Michaelburgh
19717,West Loganton
19718,Erinport
19719,North Margaretberg
19720,Markberg
19721,Lake Juliaview
19722,Parksland
19723,East Anthonystad
19724,New Maryberg
19725,New Kiara
19726,Juarezstad
19727,Lozanostad
19728,Reillytown
19729,South Marybury
19730,New Nathanfurt
19731,Jaredfort
19732,Lake Bretthaven
19733,Chaneyfort
19734,Mcdanielburgh
19735,Cochranborough
19736,Dominiquefurt
19737,South Nicolestad
19738,Jefferyton
19739,Edwardhaven
19740,Davisberg
19741,Lake Victor
19742,Bridgetchester
19743,Vasquezville
19744,South Michaelfort
19745,Port Kristinport
19746,Rasmussentown
19747,Wigginstown
19748,Sandrahaven
19749,East Julieton
19750,Hamiltonport
19751,Lauriechester
19752,Corybury
19753,South Meganshire
19754,New Jessicaburgh
19755,Christianside
19756,Hodgeville
19757,Lake Ronaldstad
19758,New Tinaberg
19759,West Sharon
19760,Simpsonshire
19761,East Jonathanville
19762,South Alexisshire
19763,Sharptown
19764,North Charlotte
19765,Lake Kevinland
19766,Lindaport
19767,Michaelaborough
19768,Lake Eugene
19769,Chapmanland
19770,South Charlotte
19771,Kiddport
19772,New Benjaminhaven
19773,Bowenfort
19774,Lake Sarahshire
19775,Lake Tracyborough
19776,Mckenziemouth
19777,Port Cassandraberg
19778,Fosterview
19779,East Jorgehaven
19780,South Debrahaven
19781,Galvanchester
19782,Powersmouth
19783,North Juliabury
19784,Bassstad
19785,New Angelachester
19786,New Whitneyshire
19787,South Luisberg
19788,Lake Nicholechester
19789,Bellborough
19790,East Briannaburgh
19791,Shawnfurt
19792,Myersland
19793,Beasleyville
19794,Owenshire
19795,Turnerfort
19796,South Dianeside
19797,Kaitlinborough
19798,North Andreamouth
19799,Port Davidville
19800,Lake Davidland
19801,Bellchester
19802,Bruceton
19803,New Ericachester
19804,Leonardville
19805,Rayland
19806,Aimeeshire
19807,East Denisestad
19808,Mariaview
19809,North Jesseberg
19810,Mckenziefort
19811,Howardchester
19812,South Martinchester
19813,West Christianstad
19814,East Malik
19815,Lake Joanne
19816,North Evelynmouth
19817,East Carolynburgh
19818,Port Shanehaven
19819,North Larry
19820,Jeffersonhaven
19821,New Kristychester
19822,South Heathermouth
19823,Lake Markland
19824,West Gregoryberg
19825,Port Pamelaville
19826,Aprilburgh
19827,North Amandamouth
19828,Johnstonport
19829,East Austinshire
19830,Lake Christopherstad
19831,Greenchester
19832,Johnnystad
19833,Silvaview
19834,Charlesbury
19835,Frostview
19836,Nielsenshire
19837,Carterburgh
19838,West Katelyn
19839,Port Angelaview
19840,South Katrinaville
19841,Chadbury
19842,East Danaport
19843,Alexanderbury
19844,West Julia
19845,North Lauriefurt
19846,Lawsonburgh
19847,Port Krystal
19848,Wilkersonville
19849,Gonzalesview
19850,Lake Nathanville
19851,Huffstad
19852,East Jessicachester
19853,Cookside
19854,Stacieton
19855,Rossfurt
19856,New Lisaborough
19857,Macdonaldside
19858,Chavezfurt
19859,West Briannafort
19860,New Peterland
19861,Burkeside
19862,Jonesside
19863,Shawnastad
19864,Meghanberg
19865,Walterston
19866,South Rogerberg
19867,South Rhondaside
19868,Aguirreland
19869,Petersenton
19870,Bookerstad
19871,Estradatown
19872,Andradebury
19873,Lake Gabrielfort
19874,Port Priscillashire
19875,New Dianaside
19876,North Sarachester
19877,East Rodneymouth
19878,Port Sallychester
19879,New Christy
19880,West Loganfort
19881,Hartbury
19882,East Tinatown
19883,Chrishaven
19884,New Jessicabury
19885,North Brandy
19886,Lake Annborough
19887,Carrieton
19888,New Andrewfort
19889,Helenport
19890,Willieside
19891,New Catherineland
19892,East Michelleburgh
19893,Floresmouth
19894,East Belinda
19895,North Douglasburgh
19896,North Kristafort
19897,West Jackland
19898,Thorntonport
19899,Lake Candice
19900,New Loretta
19901,Barretthaven
19902,Port Stevenmouth
19903,North Johnport
19904,Hollyview
19905,Benjaminhaven
19906,Aaronhaven
19907,Lake Connorport
19908,West Susanmouth
19909,New Laurie
19910,South Wendymouth
19911,Cassieview
19912,Port Charlesberg
19913,Lake Katrinatown
19914,Port Yolandastad
19915,Hudsonborough
19916,West Victoriabury
19917,Perryhaven
19918,Lauriebury
19919,South Rose
19920,South Karla
19921,North Adamside
19922,Dawsonfort
19923,Dianemouth
19924,New Dylantown
19925,Wilkinsonstad
19926,Bobbyton
19927,New Danny
19928,Darrylfort
19929,Rivasville
19930,New Derrickburgh
19931,North Derrick
19932,Butlerfort
19933,Hardinview
19934,Bobbyview
19935,Dillonville
19936,Saraport
19937,West Heidibury
19938,Cochranshire
19939,New Becky
19940,New Gregoryton
19941,Griffithbury
19942,Port Danielleport
19943,New Laurietown
19944,Port Ianberg
19945,South Aaronborough
19946,South Albertmouth
19947,Gordonside
19948,Welchside
19949,East Scottshire
19950,South Davidmouth
19951,South Zacharystad
19952,West Amandafurt
19953,Robertsonfort
19954,Wernerside
19955,New Melissafurt
19956,New Nicholasville
19957,North Albert
19958,North Billy
19959,Huffshire
19960,Port Williamberg
19961,Suttonberg
19962,Reginaville
19963,Porterhaven
19964,Lake Walterchester
19965,East Brandiville
19966,West Marissachester
19967,New Shaneborough
19968,Rhondaville
19969,Port Kim
19970,Lake Stephenville
19971,Flynnberg
19972,Dayville
19973,New Kari
19974,Freemanbury
19975,North Adamtown
19976,Port Nicholeberg
19977,North Richardville
19978,North Michelleland
19979,East Heatherland
19980,South Brandyburgh
19981,West Samuelview
19982,Shawnburgh
19983,West Ryanville
19984,Parkhaven
19985,Mathismouth
19986,Brightborough
19987,Haleychester
19988,West Joshuaberg
19989,Bradshawton
19990,Stevensberg
19991,Port Josehaven
19992,West Leslieburgh
19993,Nolanburgh
19994,Olsonland
19995,Tyronefurt
19996,New Mikeshire
19997,West Meredithtown
19998,Kerrland
19999,East Dawntown
20000,Alexandrahaven
20001,East Jamiehaven
20002,South Kristi
20003,West Alexahaven
20004,North Katiefurt
20005,Mendozaberg
20006,Tiffanyville
20007,Nelsonborough
20008,East Annaberg
20009,Pierceton
20010,Lake Brucefurt
20011,East Tashatown
20012,New Christophermouth
20013,New Jennaburgh
20014,South Jimmyside
20015,Westbury
20016,Lake Christophertown
20017,East Jeanetteburgh
20018,Randolphmouth
20019,Gallegosstad
20020,West Leslieborough
20021,Carrfort
20022,Nicholsburgh
20023,Port Tiffanyfort
20024,Lake Jeanetteport
20025,West Michaelborough
20026,New Gregorychester
20027,Karaberg
20028,North Kevinside
20029,Weissshire
20030,Hughesbury
20031,Lake Abigailberg
20032,Haneybury
20033,West Vickiview
20034,Lake Tinafurt
20035,North Lynnshire
20036,South Lorihaven
20037,Port Lauraburgh
20038,Wadechester
20039,Port Shawnburgh
20040,Lake Juliaborough
20041,Hillport
20042,Lake Sherriborough
20043,West Jasmineberg
20044,Port Christianton
20045,Hannahhaven
20046,Lake Brittanymouth
20047,South Margarethaven
20048,Conradside
20049,South Colleenhaven
20050,Branchtown
20051,East Bryceborough
20052,New Rhondachester
20053,Kingport
20054,South Colleenstad
20055,New Johnathanhaven
20056,East Nicholasfurt
20057,Normanstad
20058,Copelandfurt
20059,Brettstad
20060,Katherinehaven
20061,Alisonborough
20062,Cooperton
20063,South Jerryhaven
20064,North Selenaport
20065,West Meghanmouth
20066,Kristyview
20067,North Tinafort
20068,Erikburgh
20069,East Wesleyshire
20070,South Aaronhaven
20071,Julianfurt
20072,Lake Howard
20073,New Garrettstad
20074,Tonyport
20075,East Meganland
20076,New Tanyaborough
20077,South Robertbury
20078,South Williamside
20079,Welchstad
20080,North Deanfort
20081,Gutierrezland
20082,New Jeremymouth
20083,Julieville
20084,Jeromeberg
20085,Deanton
20086,Maldonadoside
20087,South Clayton
20088,East Pamelamouth
20089,East Dawnton
20090,South Julieside
20091,Conleyberg
20092,Hinestown
20093,Hectorshire
20094,Kaitlynfort
20095,West Carl
20096,Yorkborough
20097,Jesseburgh
20098,Velezchester
20099,South Mckenzieport
20100,Port Robertberg
20101,Stoneville
20102,South Catherineton
20103,North Chrisport
20104,Lake Patrickport
20105,Hallberg
20106,New Bryanshire
20107,South Marthahaven
20108,Churchview
20109,Drewfort
20110,New Tracyhaven
20111,Marquezborough
20112,North Teresaburgh
20113,Marcusberg
20114,East Joyceport
20115,Port Paulaton
20116,Mayborough
20117,Garzaton
20118,Port Stanleyberg
20119,Reynoldsland
20120,Murillofort
20121,Mercedesburgh
20122,Mercadomouth
20123,Hesterstad
20124,Lake Christopherview
20125,East Timothychester
20126,North Deanfurt
20127,Meganstad
20128,Debbiefurt
20129,Mcmahonville
20130,Traceyview
20131,Raymondview
20132,New Cindyview
20133,Carrollville
20134,Lake Trevorville
20135,West Michellefurt
20136,West Terranceshire
20137,Lesliehaven
20138,Katiebury
20139,North Leefort
20140,Noahborough
20141,Mikeview
20142,Yorkside
20143,Bethanybury
20144,Port Cindybury
20145,Ingramport
20146,Lutzport
20147,South Rebeccamouth
20148,Lake Samuelfort
20149,North Theresaside
20150,East Kathy
20151,Lake Susanborough
20152,Leonfurt
20153,Palmerville
20154,North Tinaview
20155,Reedland
20156,Nicholasfurt
20157,Janiceland
20158,Melaniestad
20159,New Tyronefurt
20160,East Ruthberg
20161,South Meganville
20162,West Guy
20163,Port Lesliefurt
20164,Shafferfurt
20165,Lake Angelland
20166,East Amandamouth
